Place,WeightClassKg,CyrillicName,,,,,,,,,,,,,,,,,,,
2,48,Королева,,1986,,,Удмуртия,,,,44.5,,130,,57.5,140,,327.5,,,Асанов Э.
,48,Татьяна,Татьяна Королева,МС,,,Ижевск,,,,РОС,,,,,,,мс,,,9 Князев И.
3,48,Патова,,1965,,,Ярославская,,,,44.15,,120,,60,130,,310,,,Кокорнов А.Н.
,48,Наталья,Наталья Патова,МСМК,,,Ярославль,,,,РОС,,,,,,,мс,,,8
4,48,Кущий,,1981,,,Коми,,,,47.85,,102.5,,55,120,,277.5,,,Бабиков А.Б.
,48,Александра,Александра Кущий,МС,,,Ухта,,,,РОС,,,,,,,мс,,,7
01.10.2003.,,Весовая категория  52.0 кг,,,,,,,,,,,,,,,,,,,
1,52,Морозова,,1969,Татарстан,,,52,165,,85,182.5,,432.5,,,Беляков И.Г.,,,,
,52,Валентина,Валентина Морозова,МСМК,Казань,,,ВС,,,,,,мсмк,,,12 Бадрутдинов Б.Х.,,,,
2,52,Токарева,,1984,Кемеровская,,,51.25,177.5,,90,162.5,,430,,,Деревянко И.Г.,,,,
,52,Наталья,Наталья Токарева,МСМК,Л-Кузнецкий,,,ВС,,,,,,мсмк,,,9 Кротов И.М.,,,,
3,52,Шульга,,1983,Иркутская,,,51.85,160,,80,160,,400,,,Котов А.Ю.,,,,
,52,Анна,Анна Шульга,МСМК,Саянск,,,ВС,,,,,,мсмк,,,8,,,,
4,52,Комлаева,,1979,Калмыкия,,,51.05,162.5,,70,140,,372.5,,,Настынов И.,,,,
,52,Анна,Анна Комлаева,МСМК,Элиста,,,РОС,,,,,,мсмк,,,7,,,,
5,52,Борисова,,1983,Иркутская,,,51.65,142.5,,75,145,,362.5,,,Груздев П.С.,,,,
,52,Инна,Инна Борисова,МС,Иркутск,,,ЛОК/ВС,,,,,,+мсмк,,,6 Деханов А.С.,,,,
6,52,Грачева,,1980,Тульская,,,52,145,,55,155,,355,,,Жихарев И.В.,,,,
,52,Оксана,Оксана Грачева,МСМК,Тула,,,РОС,,,,,,мсмк,,,5,,,,
7,52,Кильдюшкина,,1984,Челябинская,,,51.15,135,,77.5,130,,342.5,,,Уланов А.А.,,,,
,52,Мария,Мария Кильдюшкина,МС,Южноуральск,,,РОС,,,,,,мс,,,4,,,,
8,52,Шайнова,,1981,Коми,,,48.45,115,,60,130,,315,,,Агалаков Ю.Н.,,,,
,52,Екатерина,Екатерина Шайнова,МС,Сыктывкар,,,РОС,,,,,,мс,,,3,,,,
9,52,Хакимзянова,,1984,Татарстан,,,52,107.5,,55,105,,277.5,,,Беляков И.Г.,,,,
,52,Резеда,Резеда Хакимзянова,МС,Казань,,,РОС,,,,,,кмс,,,2,,,,
DQ,52,Любимова,,1982,Пермская,,,51.85,0,,-,-,,0,,,Логинов В.Н.,,,,
,52,Анастасия,Анастасия Любимова,МС,Пермь,,,РОС,,,,,,-,,,-,,,,
 01.10.2003.,,Весовая категория  56.0 кг,,,,,,,,,,,,,,,,,,,
1,56,Ельцова,,1978,Кемеровская,,56,212.5,,132.5,,190,535,,,Деревянко И.Г.,,,,,
,56,Татьяна,Татьяна Ельцова,ЗМС,Л-Кузнецкий,,ВС,,,,,,мсмк,,,12,,,,,
2,56,Кануткина,,1979,Томская,,55.05,187.5,,100,,182.5,470,,,Расторгуев Н.Г.,,,,,
,56,Вероника,Вероника Кануткина,МСМК,Северск,,РОС,,,,,,мсмк,,,9,,,,,
3,56,Чухонастова,,1974,Волгоградская,,56,157.5,,80,,162.5,400,,,Быков А.С.,,,,,
,56,Алла,Алла Чухонастова,МСМК,Камышин,,РОС,,,,,,мсмк,,,8,,,,,
4,56,Налобина,,1984,Вологодская,,55.75,145,,82.5,,152.5,380,,,Коротаев К.В.,,,,,
,56,Екатерина,Екатерина Налобина,МС,Череповец,,РОС,,,,,,+мсмк,,,7,,,,,
5,56,Огрызкова,,1979,Алтай,,55.85,140,,100,,140,380,,,Бондаренко  А.А.,,,,,
,56,Светлана,Светлана Огрызкова,МС,Горно-Алтайск,,-,,,,,,+мсмк,,,6,,,,,
6,56,Хосроева,,1980,Ямало-Ненец.,,55.95,140,,90,,142.5,372.5,,,Хосроев М.Г.,,,,,
,56,Елена,Елена Хосроева,МС,Салехард,,РОС,,,,,,мс,,,5,,,,,
7,56,Петешова,,1987,Кемеровская,,56,155,,87.5,,130,372.5,,,Валетский И.Б.,,,,,
,56,Яна,Яна Петешова,МС,Кемерово,,-,,,,,,мс,,,4,,,,,
8,56,Пономарёва,,1980,Кемеровская,,55.95,155,,77.5,,130,362.5,,,Тишин А.М.,,,,,
,56,Ирина,Ирина Пономарёва,МС,Мыски,,РОС,,,,,,мс,,,лично,,,,,
9,56,Перевозчикова,,1983,Удмуртия,,55.45,135,,80,,140,355,,,Николаев А.П.,,,,,
,56,Елена,Елена Перевозчикова,МС,Воткинск,,РОС,,,,,,мс,,,3,,,,,
01.10.2003.,,Весовая категория  60.0 кг,,,,,,,,,,,,,,,,,,,
1,60,Ревва,,1977,Хабаровский,,,59.6,,205,,,125,,225,,555,,,Мулин В.В.,
,60,Мария,Мария Ревва,МСМК,Хабаровск,,,ВС,,,,,,,,,мсмк,,,12  Пупышев Е.В.,
2,60,Поцелуева,,1980,Брянская,,,59.55,,205,,,122.5,,192.5,,520,,,Заложков С.,
,60,Галина,Галина Поцелуева,,,,,,,,,,,,,,,,,,
,60,,,МСМК,Суземка,,,ЮР,,,,,,,,,мсмк,,,9,
3,60,Фомина,,1969,Ульяновская,,,59.8,,190,,,125,,195,,510,,,Фомин А.Н.,
,60,Елена,Елена Фомина,МСМК,Ульяновск,,,ДН,,,,,,,,,мсмк,,,8,
4,60,Игошева,,1980,Ямало-Ненец.,,,60,,167.5,,,115,,170,,452.5,,,Гороховский А.Е.,
,60,Наталья,Наталья Игошева,,,,,,,,,,,,,,,,,,
,60,,,МСМК,Ноябрьск,,,РОС,,,,,,,,,мсмк,,,7,
5,60,Поволоцкая,,1978,Калмыкия,,,59.2,,180,,,82.5,,180,,442.5,,,Настынов И.,
,60,Елена,Елена Поволоцкая,МСМК,Элиста,,,РОС,,,,,,,,,мсмк,,,6,
6,60,Никулина,,1977,Ульяновская,,,58.8,,185,,,85,,170,,440,,,Фомин А.Н.,
,60,Елена,Елена Никулина,МСМК,Ульяновск,,,РОС,,,,,,,,,мсмк,,,5,
7,60,Токарева,,1979,Кемеровская,,,60,,140,,,87.5,,150,,377.5,,,Шабанов А.Н.,
,60,Наталья,Наталья Токарева,МС,Демьяновка,,,БУР,,,,,,,,,мс,,,4,
DQ,60,Полетаева,,1982,Кемеровская,,,59.45,,0,,,-,,-,,0,,,Писарев И.Г.,
,60,Ирина,Ирина Полетаева,МСМК,Л-Кузнецкий,,,ВС,,,,,,,,,,,,-,
01.10.2003.,,Весовая категория  67.5 кг,,,,,,,,,,,,,,,,,,,
1,67.5,Яковлева,,1983,Красноярский,,66.4,222.5,,130,,212.5,565,,Пышкин П.Ф.,,,,,,
,67.5,Анастасия,Анастасия Яковлева,МСМК,Зеленогорск,,БУР,,,,,,мсмк,,12 Шадрин М.А.,,,,,,
2,67.5,Бородкина,,1979,Хабаровский,,65.1,235,,117.5,,192.5,545,,Чернышов В.П.,,,,,,
,67.5,Виктория,Виктория Бородкина,МСМК,Хабаровск,,ДН,,,,,,мсмк,,9,,,,,,
3,67.5,Бочко,,1963,Башкортостан,,67.5,195,,105,,205,505,,Самостоятельно,,,,,,
,67.5,Светлана,Светлана Бочко,МСМК,Уфа,,БУР,,,,,,мсмк,,8,,,,,,
4,67.5,Шабуркина Светлана,,1977,СПб,,66.95,175,,105,,185,465,,Куликов М.А.,,,,,,
,67.5,,Светлана Шабуркина,МС,С-Петербург,,-,,,,,,+мсмк,,7,,,,,,
5,67.5,Валиуллина,,1984,Свердловская,,65.3,182.5,,80,,185,447.5,,Бикмулин Н.М.,,,,,,
,67.5,Анна,Анна Валиуллина,МС,Красноуральск,,-,,,,,,мсмк,,6,,,,,,
6,67.5,Епихина,,1978,Калужская,,67,172.5,,82.5,,192.5,447.5,,Котельников В.Д.,,,,,,
,67.5,Юлия,Юлия Епихина,МС,Калуга,,МВОРВ,,,,,,+мсмк,,5,,,,,,
7,67.5,Самохина,,1975,Калужская,,65.95,165,,117.5,,162.5,445,,Цуканов В.А.,,,,,,
,67.5,Светлана,Светлана Самохина,МСМК,Калуга,,МВОРВ,,,,,,мсмк,,4,,,,,,
8,67.5,Кулаева,,1983,Ярославская,,64.35,165,,90,,160,415,,Карпеткин Б.Ю.,,,,,,
,67.5,Светлана,Светлана Кулаева,МС,Рыбинск,,РОС,,,,,,мс,,3,,,,,,
9,67.5,Пирязева,,1979,Владимирская,,65.1,165,,77.5,,160,402.5,,Храменков С.В.,,,,,,
,67.5,Елена,Елена Пирязева,МС,Владимир,,РВСН,,,,,,мс,,2,,,,,,
10,67.5,Макашова,,1981,Орловская,,65.05,130,,90,,140,360,,Мишин Н.Я.,,,,,,
,67.5,Светлана,Светлана Макашова,МС,Ливны,,СП,,,,,,мс,,1,,,,,,
,67.5,Рощина,,1983,Брянская,,65,210,,с н я т а   в р а ч о м,,,,,Коротченков А.А.,,,,,,
,67.5,Людмила,Людмила Рощина,,,,,,,,,,,,,,,,,,
,,,,МСМК,Суземка,,ЮР,,,,,,,,,,,,,,
02.10.2003.,,Весовая категория  75.0 кг,,,,,,,,,,,,,,,,,,,
1,75,Терентьева,,1975,,Владимирская,,,75,232.5,,170,227.5,,630,,,Иванов С.В.,,,
,75,Анна,Анна Терентьева,МСМК,,С-Петербург,,,РВСН,,,,,,мсмк,,,12 Куликов М.,,,
2,75,Магула,,1966,,Хабаровский,,,75,225,,115,212.5,,552.5,,,Ходосевич Г.В.,,,
,75,Наталья,Наталья Магула,ЗМС,,Хабаровск,,,ВВС,,,,,,мсмк,,,9,,,
3,75,Золотова,,1980,,Владимирская,,,75,210,,122.5,200,,532.5,,,Храменков С.В.,,,
,75,Светлана,Светлана Золотова,МС,,Владимир,,,РВСН,,,,,,+мсмк,,,8,,,
4,75,Михайлова,,1981,,Ленинградская Приозерск,,,68.45,215,,117.5,192.5,,525,,,Юткин А.А.,,,
,75,Марина,Марина Михайлова,МСМК,,,,,РОС,,,,,,мсмк,,,7,,,
5,75,Панфёрова,,1977,,Москва,,,72.4,207.5,,120,195,,522.5,,,Косарев С.М.,,,
,75,Мария,Мария Панфёрова,МСМК,,,,,РВСН,,,,,,мсмк,,,6,,,
6,75,Дукачёва,,1983,,Брянская,,,72.95,200,,92.5,177.5,,470,,,Андреенко Н.,,,
,75,Евгения,Евгения Дукачёва,МС,,Суземка,,,ЮР,,,,,,мс,,,5,,,
7,75,Дергунова,,1982,,Ульяновская,,,72.05,200,,90,170,,460,,,Фомин А.Н.,,,
,75,Ирина,Ирина Дергунова,МС,,Ульяновск,,,ЛОК,,,,,,мс,,,4,,,
02.10.2003.,,Весовая категория  90.0 кг,,,,,,,,,,,,,,,,,,,
1,90,Хотимченко,,1968,Хабаровский,90,200,130,220,550,,Верещагин М.В.,,,,,,,,,
,,Алла,Алла Хотимченко,ЗМС,Хабаровск,ВВС,,,,мсмк,,12 Хотимченко П.,,,,,,,,,
2,90,Ильина,,1982,Хабаровский,89.6,185,105,200,490,,Чернышов В.П.,,,,,,,,,
,,Татьяна          ,Татьяна           Ильина,МС,Хабаровск,ВВС,,,,+мсмк,,9,,,,,,,,,
02.10.2003.,,Весовая категория  +90.0 кг,,,,,,,,,,,,,,,,,,,
1,90+,Курбакова,,,1976,Кемеровская,,,101.55,195,,135,180,,510,,,Квич О.В.,,,
,,Елена,Елена Курбакова,,МСМК,Л-Кузнецкий,,,ВС,,,,,,мсмк,,,12,,,
2,90+,Паюсова,,,1975,Архангельская,,,101.85,150,,165,150,,465,,,Гришаев В.С.,,,
,,Наталья,Наталья Паюсова,,ЗМС,Северодвинск,,,,,,,,,мс,,,9 Шейко Б.И.,,,
DQ,90+,Павлова,,,1980,Красноярский,,,116,0,,157.5,240,,0,,,Ходосевич Г.В.,,,
,,Анастасия,Анастасия Павлова,,ЗМС,Красноярск,,,ВВС/ЛОК,,,,,,-,,,0,,,
